SMILES,Name,Cluster,Center
CCn1cnc(-c2ccc3cccnc3c2)n1,AB170_985875_988519,19,No
Cc1ccc(C(N)=O)cc1-c1ccc2nnn(C)c2c1,AB170_985366_989568,31,No
Cc1ccc(NCc2c(Br)nnn2C)nc1C#N,AB42_776559_780711,48,No
Cc1c(-c2ccc(-n3cccn3)cc2)cnn1C,AB170_985763_988645,7,No
Cn1cc(-c2csc(CNc3ccn(C)n3)n2)cn1,AB72_239022_241195,13,No
c1cc2cc(-c3ccc4nonc4c3)ccc2o1,AB170_985415_991944,31,No
Cc1nncn1N=Cc1csc(-c2ccn(C)n2)n1,AB1_1471686_1475146,8,No
Brc1cncc(CNCc2ccc3ccccc3c2)c1,AB146_800360_807376,13,No
Cc1nncn1N=Cc1cnc2ccccn12,AB1_1471686_1473589,8,No
Cc1cc(NC(=O)c2cc(-n3cccn3)ccn2)ncc1Cl,AB22_11391_15622_156497,36,No
Cc1cc(NC(=O)CCCc2ccccn2)ncn1,AB22_7723_15268_156497,36,No
CCc1nncn1N=Cc1cnc(-c2ccncc2)s1,AB1_1471692_1473342,8,No
Cn1cc(C(=O)Nc2cnn(-c3cccnc3)n2)nn1,AB39_275363_284629_1032781,43,No
CC(=NNc1ccc(-n2cccn2)nn1)c1ccc(C)nc1C,AB1_1471261_1474398,35,No
Cc1cc(NC(=O)c2cc(Oc3ccccc3)ccn2)cnn1,AB22_10992_15970_1143449,4,No
Cn1nnc(-c2ccc(NCc3cncc4ccccc34)cc2)n1,AB72_240227_241052,7,No
Cc1cnnc(NC(=O)c2cc(Br)ccc2-n2cnnn2)c1,AB22_11277_18348_149655,36,No
CCCn1cc(C(=O)NNc2cc(C)ccn2)nn1,AB83_1588788_1602348,36,No
Cc1ccc2ncc(C(=O)Nc3nnnn3Cc3ccccc3)cc2c1,AB14_36774_43914,27,No
Brc1cccc(CNc2cncc(Br)c2)c1,AB42_771492_780298,0,No
Cc1cc(CSc2nnc(O)[nH]2)cc(Cl)n1,AB15_1807751_1811796_868423,7,No
Cc1csc(CNc2cn(C(C)C)nn2)n1,AB72_239924_240913,40,No
Cc1nncn1N=Cc1cccc2ccncc12,AB1_1471686_1475437,8,No
Cn1nncc1C(=O)NCCCn1cc(Br)cn1,AB13_20280_28263,5,No
Cc1cc(CNn2cnnc2C)n(C)n1,AB71_235628_237668,48,No
Cc1cc(CCC(=O)Nc2nncn2C)nn1C,AB25_259757_274928,48,No
CCc1cccc(C(=O)Nc2cc(C)cnn2)c1,AB22_11277_21760_716892,45,No
CC(=O)c1ccc(-c2cn(Cc3cccnc3)nn2)cn1,AB231_1298342_1301557_1410363,19,No
CCCn1cc(CNc2cncc(C)c2)nn1,AB146_801237_808137,22,No
Cc1ccc(NN=Cc2cc(C)nn2C)nn1,AB1_1471343_1474655,35,No
CS(=O)(=O)Nc1cccc(-c2cccc(-n3cccn3)c2)c1,AB170_985762_986434,25,No
COc1ccc(C(C)=Nn2cnnc2C)cc1Cn1cccn1,AB1_1471686_1473305,8,No
Cc1ccnc(NC(=O)c2cc3ncccn3n2)c1,AB22_5741_17478_1719614,36,No
Cc1c(C=NNc2ccc(-n3ccnc3)nn2)cnn1C,AB1_1471488_1473626,35,No
Cn1ccc(-c2ccc3nccnc3c2)n1,AB170_985463_988578,31,No
Clc1cccc2c(-c3cccc(-n4cnnn4)c3)csc12,AB170_985764_990544,1,No
COc1ccc(C(=O)NCCCn2cc(C)cn2)cc1-n1cnnn1,AB30_359026_378560,5,No
CCn1cc(CNCc2cc(C)nn2C)nn1,AB160_815990_820852_960258,22,No
Cc1nn(C)c2ncc(C(=O)NCc3cn(C)nn3)cc12,AB30_363890_373482,11,Yes
Cn1cnc(-c2ccc3cnccc3c2)n1,AB170_985432_986234,17,No
COC(=O)c1ccc(NCc2cn(-c3ccccc3C)nn2)c2ccccc12,AB163_916486_917753,7,No
CC(C)n1ccc(-c2ccc3nnn(C)c3c2)n1,AB170_985366_987267,31,No
Clc1ccc(-c2cccc(-n3cccn3)c2)cc1,AB170_985762_988328,25,No
Cc1cnn(-c2cccc(-c3c(C)cnn3C)c2)c1,AB170_985769_987656,25,No
CC(=NNc1ccc(-n2cccn2)nn1)c1cn(C)nc1C,AB1_1471261_1472683,35,No
Cc1nnnn1-c1ccc(-c2cnn(-c3ccncc3)c2)cc1,AB170_985611_986379,7,No
Cn1cc(-c2cccc(NC(=S)Nc3ccsc3)c2)nn1,AB10_1744452_1750612,43,No
Cc1cnn(C)c1-c1cccc(-n2cncn2)c1,AB170_986185_987656,25,No
Cc1c(CNCc2cn(-c3ccccc3Cl)nn2)cnn1C,AB71_232023_237302,22,No
c1ccn2cc(-c3ccc(-n4cnnn4)cc3)nc2c1,AB170_985824_986347,1,No
Cn1cnc(-c2ccc3cnn(C)c3c2)n1,AB170_985450_986234,17,No
CN(C)C(=O)c1cccc(Cn2ccnn2)c1,AB7_1720883_1722899,30,No
COc1ccc(CNc2nnnn2Cc2ccccc2)cc1Cl,AB42_776160_781127,38,No
O=C(NC1CC1)c1ccc2ncccc2n1,AB98_1708158_1720618_565979,7,No
c1ccc(-c2cccc(-c3ccc4cnccc4c3)n2)nc1,AB170_985432_991509,7,No
c1ccc(-c2ccnc(-c3ccc4c(c3)CCC4)c2)cc1,AB170_985306_986466,7,No
Cc1cc(C(=O)OCC(=O)c2cn(C)nn2)ncn1,AB92_112123_120790,43,No
Brc1cccc(CNCc2ccnc(Br)c2)c1,AB71_231859_238286,0,No
Cc1nncn1N=Cc1ccc(Cl)cc1O,AB1_1471686_1475315,8,No
c1ccc2cc(-c3cnc(-n4ccnc4)nc3)ccc2c1,AB170_985480_987408,15,No
Cc1noc2ncc(NC(=O)c3ccnc(-n4cccc4)c3)cc12,AB22_7694_18652_85949,36,No
c1ccc(-c2ccc(SCc3nnnn3-c3ccccc3)cc2)cc1,AB5_1708348_1710080,7,No
Cn1cc(CNC(=O)c2cccc3c2ncn3C)nn1,AB83_1591825_1606563,5,No
Cn1cnc(-c2ccc(NCc3cncc(Cl)c3)cc2)n1,AB71_233150_237792,17,No
c1cnc2cc(-c3ccsc3)ccc2n1,AB170_985463_986284,46,No
O=C(NCCn1ccnn1)c1ccc2ccccc2c1,AB30_363983_371060,30,No
Cc1nc(Cl)ccc1CNCc1cccc(-n2ccnn2)c1,AB71_236074_238287,0,No
Clc1cccc(CNc2cccc(-n3cnnn3)c2)c1,AB146_798492_806270,24,Yes
Cn1nnc2ccc(-c3ncn(CCO)n3)cc21,AB170_985366_987985,31,No
CC(=O)Nc1cccc(-c2ccc(C(C)O)cc2)c1,AB170_985592_986437,43,No
OCCNN=Cc1cnc2[nH]cc(Br)c2c1,AB3_1481448_1485810,23,No
Cc1nc2c(cc1C(=O)NCc1cnnn1C)c(C)nn2C,AB30_363011_374161,10,Yes
COc1cccc(-n2ccc(C(=O)Nc3cnnc(C)c3)n2)c1,AB25_262120_274289,4,No
Cn1cc2cc(-c3cnc(-n4ccnc4)nc3)ccc2n1,AB170_985456_987408,15,No
O=C(Nc1ccc(-n2cncn2)cc1)c1ccc(Cl)cc1,AB12_2219_8038,42,No
CN(Cc1cccc(-n2cccn2)c1)Cc1nncn1C,AB101_524874_532253,7,No
COC(=O)Cc1cc(Cl)cc(-c2ccc3nccn3c2)c1,AB170_985849_989195,13,No
CCc1nncn1N=Cc1cccc(-c2ccccn2)c1,AB1_1471692_1473525,8,No
CN(Cc1cc(=O)n2cc(Br)ccc2n1)Cc1nncn1C,AB101_524874_529212,48,No
COc1cncc(-c2ccc3cnccc3c2)c1,AB170_985432_986442,7,No
CC(Nc1ccc(NCCn2cc(CO)nn2)nn1)c1ccccc1,AB42_779771_780934,22,No
Clc1ccc(CNCc2ccc(-n3cccn3)cc2)cc1,AB146_799643_806253,0,No
Cc1cc(-c2ccc3c(c2)CCO3)cc2ccoc12,AB170_985287_991122,7,No
Cn1ncc2ccc(-c3cccc(-n4ccnn4)c3)cc21,AB170_985450_986811,25,No
Cc1nncn1N=Cc1cn(-c2ccccc2)nc1-c1ccncc1,AB1_1471686_1472433,8,No
OCc1cc(-c2cccc(-c3ccc(Cl)cc3)c2)no1,AB170_985586_988870,7,No
Cn1cnc2cc(CNc3cccc(Cl)c3)ccc21,AB146_798694_807090,0,No
Cc1nn(-c2ccc(Br)cc2)cc1C=Nn1cnnc1C,AB1_1471686_1473685,8,No
Cc1nn(-c2ccccc2)cc1CNCc1ccc2ccccc2c1Br,AB146_801673_809347,7,No
Cn1cc(C=CC(=O)Nc2nncn2C)cn1,AB25_259757_264424,13,No
O=CNc1cccc(NC(=O)c2ccc(-n3ccnn3)cc2)c1,AB39_274209_282775_1577606,9,No
Cc1cc(NC(=O)c2cn(CC3CC3)nn2)cnn1,AB25_262120_272060,4,No
Cc1cccc(CNCCc2cn(C)nn2)n1,AB146_802809_808540,22,No
Cc1cc(CCC(=O)Nc2cccc(-n3nnnc3C)c2)on1,AB25_257704_274287,9,No
Cc1nc(CNc2nncn2-c2ccccc2)cs1,AB72_240034_240550,48,No
Clc1cnn(CCn2cc(-c3ccc4cccnc4c3)nn2)c1,AB231_1298855_1301689_609734,19,Yes
Cc1cc(NC(=O)CCc2c(Cl)cccc2Cl)cnn1,AB22_10992_18179_1193841,4,No
CCn1cc(CNCc2cc(C)n(C)n2)cn1,AB160_815348_820838_275045,48,No
Cc1cc(CCC(=O)NCc2cnnn2C)nn1C,AB13_20281_30364,48,No
Cc1nc2ccc(-c3ccn(C)n3)cc2c(=O)n1C,AB170_985958_988578,31,No
CC(=O)c1cc(-c2cccc(-n3cncn3)c2)ccn1,AB170_986185_987591,25,No
c1ccc(-c2ccc(-c3cccc(-n4cnnn4)c3)cc2)cc1,AB170_985668_986375,1,Yes
COc1ccnc(-c2cccc(-n3cnnn3)c2)c1,AB170_985764_986207,1,No
CCn1cc(-c2cnc(-c3ncccn3)nc2)c(C)n1,AB170_985805_988604,7,No
CCc1nnc(SCc2cc(Cl)c(C)c(Br)c2)[nH]1,AB15_1807627_1812778_1112561,7,No
Cc1nc(CCC(=O)Nc2nncn2C)[nH]c1C,AB83_1589886_1606002,48,No
Cc1cnn(-c2cccc(-c3cnc4c(c3)nc(C)n4C)c2)c1,AB170_985769_986960,25,No
Clc1cncc(-c2cccc(-n3cncn3)c2)c1,AB170_986185_987533,25,No
Cc1nncn1N=Cc1cnc(-c2ccncc2)s1,AB1_1471686_1473342,8,No
c1ccc(CNc2ccn(-c3ccccc3)n2)cc1,AB76_254642_254753,7,No
c1ccc(-c2ccc(SCc3cn(-c4ccccc4)nn3)cc2)cc1,AB5_1708348_1711195,7,No
CC(C)n1cnc(-c2cccc3c(C#N)cccc23)n1,AB170_986102_990366,7,No
C#Cc1ccc(CC(=O)Nc2ccnnc2)cc1,AB22_9283_20591_1005440,13,No
Cn1nnc2ccc(C(=O)NCCCC(N)=O)cc21,AB97_1684806_1702000_604639,5,No
